feature_value,shap_value,actual_label
-0.7598368590605442,-0.0335474993663981,0
-0.5846934276503951,-0.02262115785208258,0
-0.09647092983696497,-0.0300744050731385,0
-0.015385630748650092,-0.038160560593635734,0
0.09940459612847836,-0.013437823412507528,0
-0.15294450370909785,-0.020948714941814744,0
0.3569367196048781,0.053116402405552494,0
0.02497882053680519,-0.03238617291244866,0
-0.673833288032049,-0.05846782786847508,0
-0.23070004104909186,-0.026707690883561543,0
-0.04889708614230125,-0.02669082091131137,0
-0.43342856290633924,-0.05508570327823297,0
-0.33169263132385096,-0.028034488131543227,0
-0.621351355154845,-0.03824044604498438,0
2.2838810443915607,0.045897654301574435,0
-0.5208169889738914,-0.013254838107041861,0
3.396398230363411,0.04545359073101775,0
1.8145475620005622,0.07300575281254362,1
-0.8492618366561213,-0.024351391753272143,0
0.36517457053573915,0.0467442230665738,0
0.4847710590190065,0.04697578018049309,0
-2.0745225152194346,-0.034432171611867866,0
-0.5649694261014732,-0.03228345620753449,0
0.2542741570771386,0.00816961686237451,0
0.09051504870864926,-0.012883212780481362,0
-0.13905522228796743,-0.01519023613672546,0
-0.6400468981821142,-0.03532257754331063,0
-0.6244061824468825,-0.04595747219365792,0
-0.2099679464937975,-0.033338033740952094,0
-0.4228792259911698,-0.03442176272025278,0
0.9214280721428441,0.05762198323717119,0
-0.09981087434292595,-0.031669824796800146,0
-0.7764042057410273,-0.04522382189755484,0
-0.18163951473896991,-0.033783795757816294,0
-0.8637926318085796,-0.0374070616057336,0
2.1136457021639523,0.0549886625427114,0
-0.5577498509346246,-0.021992417952115872,0
-0.29586968994589147,-0.04859703608567632,0
-0.1895107863947865,-0.04076823959281444,0
2.0668050170193775,0.04821583446502065,1
-0.27819242268263455,-0.02296402125731624,0
0.4119236108615528,0.043843109300184244,0
-0.9570055952462833,-0.03849102897157937,0
0.020722427843232936,-0.01966336787072651,0
2.5174429563831064,0.04088787105342592,0
-0.1537794898355881,-0.014535302830746069,0
0.22030447758968172,0.011187246001940212,0
-0.2092246051860684,-0.027538890669661392,0
-0.29124671797727475,-0.03579002492871519,0
-1.4492095512970025,-0.02646094474873715,0
-0.8867445675294212,-0.016422338106327955,0
-0.38880771892731175,-0.03668800550634005,0
-0.32901456606449814,-0.048381258365551794,0
0.8841286309070665,0.04855733666721143,0
-2.1330224578619523,-0.04007067652423929,0
-0.32105164958992044,-0.03360303035424422,0
0.25279765721932046,0.007253787127789575,0
-0.5423840696556761,-0.03100780532314531,0
2.665642811077485,0.05139081339828234,0
-0.6215346447923672,-0.03015100848257722,0
-0.1437800218329854,-0.011956113791823667,0
-0.9430348517640318,-0.02893542869679986,1
0.10653252647656576,-0.006460915665034063,0
-0.49739664640160414,-0.027843580511415028,0
-0.6905024622889334,-0.04074649888567456,0
0.40868549393199305,0.05388536355081673,0
1.363828160575712,0.04635480387878714,0
-0.6550461001860184,-0.02039790171674806,0
-0.20460163321745167,-0.04420023017629446,1
-0.08305005526728029,-0.013487620025810691,0
0.6435304333861945,0.05470853984263988,0
-0.5994075124403758,-0.023900173445077624,0
0.07552602946238537,-0.020144415660289267,0
0.5614268585338671,0.05839347022695934,1
0.19548909722069727,-0.0009160813665269658,0
-0.14321997016277854,-0.023575150666546852,0
-0.05944642305747066,-0.021515508321432536,0
-1.007094580078058,-0.045501881958345106,0
0.22326766006295812,0.010421150340975432,0
0.1453186503278017,-0.008626456813188261,0
-0.1982068614194532,-0.02529015856505812,0
-0.2841187876291873,-0.027052740968974413,0
-0.71956405259385,-0.026887706872344496,1
-0.5151757412412623,-0.03179792885140517,0
-0.2104312619664232,-0.05846262448785332,0
-0.16016407887594641,-0.039882494436209844,0
-0.34530697828869805,-0.03922522686989928,0
-0.37455185823113685,-0.028398502828136458,0
1.9809032735672836,0.06072697514462595,0
-0.07981193833772056,-0.013761832004978288,0
-0.09804925727118433,-0.02525585088847087,0
0.016557679968421866,-0.015330873507973526,0
-0.5557132994065996,-0.025952527060275465,0
-0.17654813591890745,-0.029341376605265774,0
0.1516115945493989,-0.004404507931691678,0
-0.39945888341888247,-0.023892183346827883,0
-0.3260513835912218,-0.03275560043308818,0
-0.1719149811926506,-0.03298064318576145,0
-0.4248241327004336,-0.06731055306255469,0
0.3615596915734948,0.02928980155395506,1
-0.019916957898505665,-0.04098349449296205,0
1.7907606401532306,0.022063875235100616,0
0.06792969226285214,-0.019791230597438085,0
-0.0606479884590054,-0.02963870110397015,0
1.231452311254088,0.048177602564527855,0
-0.6083887046789659,-0.030809489985699563,0
-0.37631347530287845,-0.04587841365249895,0
0.01303444582493862,-0.02604470361745318,0
-0.8882312501448795,-0.04896327518078872,1
-0.15285285889033673,-0.04812806781959343,0
-0.6003341433856272,-0.04342679203586226,0
-0.5392375975448774,-0.03386678248124349,0
-0.46055542925963217,-0.05101477205781663,0
-0.24977234610904592,-0.029922218399104965,0
-0.4179711368086296,-0.03885420375068317,0
0.7898872089477101,0.045933968365651896,0
0.03525322299569123,-0.012030083169014149,0
-1.0874467206162837,-0.03299386452594321,0
-0.23995616774396547,-0.03185323314584194,0
-0.22496714849770152,-0.03956027459537256,0
-0.6159850418784991,-0.02770786208727688,0
-0.4117698374057935,-0.043736014669058604,0
0.06645319240503404,-0.013502690453716947,0
-0.507487759222968,-0.03210063990570888,0
-0.5190553719021499,-0.03921177388969096,0
-0.6861442420189598,-0.030306939821628482,0
1.2565324433217158,0.029580166377436535,0
-0.41343980965877397,-0.04226267339230636,0
-0.5095243107509929,-0.029998925362319084,0
1.8121444311974926,0.043654450029978704,0
-0.46740842515143616,-0.0294415082595167,0
-0.703923336858618,-0.02585095986930417,0
-1.1082704599903392,-0.022326777721298752,0
-0.7026301266383222,-0.02462424705635693,0
-0.3797450646276006,-0.030632646381534248,0
-0.703831692039857,-0.0420715302286423,0
-0.2685595339550764,-0.02792414563962551,0
-0.1173964967874217,-0.021658353258468918,0
-0.2271869896632488,-0.0424851340158867,0
2.107536047579877,0.03910943343731732,0
-0.2831005118651748,-0.03754874548449972,0
-0.19858362345213781,-0.041986972564378756,0
-1.1866776938193013,-0.0423445887571474,0
-1.4505027615172983,-0.03842823038439818,0
-0.21653582517167808,-0.03312026380807386,0
-0.05564825445770409,-0.024295999617745246,0
0.6146521327188003,0.03263931126822878,1
-0.18229121122793793,-0.0225258176498215,0
-0.03482451508364856,-0.021370341865552006,0
-0.31141876086236225,-0.03863256894432187,0
-0.9135048546076696,-0.038223927076120566,0
-0.5744190251915092,-0.04068560747756164,0
-0.4593538638580973,-0.0420678888839327,0
-0.6673570541729293,-0.04036093251714124,0
0.1772517782872335,-0.00473511665840164,0
-0.22848019988354462,-0.02237801739046963,0
-0.2681929546800319,-0.02623135465335194,0
0.2021588034749791,0.010366033491817988,0
-0.6332957298667115,-0.03930455299581177,0
0.3383328213963699,0.026444080421047178,0
0.25020105402108855,0.015015041267810857,0
0.21048829922460127,0.018655560180567455,1
0.14069567835918498,-0.009205230246925489,0
1.303006549191246,0.05667686372651127,0
1.0881503629846097,0.06650737380730536,0
-0.5221101991941873,-0.044020952686116444,0
0.5387396745116688,0.023345630394282467,0
-1.5427992767673906,-0.030320581075388552,0
-0.6888324900359529,-0.027615836652741643,0
2.43949394664795,0.05775000848440251,0
-0.4266773945909364,-0.042255707284727086,0
-0.527944919321979,-0.029601990062490195,0
0.4161800035551251,0.03808159298566939,0
-0.09157302341206484,-0.036200837113950404,0
0.005539936201806678,-0.020339003476437207,0
0.7328637661630106,0.054157631624884836,0
2.1241950390791215,0.06400383881029235,0
-0.09166466823082599,-0.011986444615562681,0
2.433659226520158,0.06939953468617698,0
0.5508673388610575,0.04094318146980929,1
0.5174577110438076,0.05001052681787415,1
-0.3611309836614522,-0.045366293020172296,0
-0.2230222417884377,-0.02801992801746066,0
-1.192604058765854,-0.041629202807871565,0
-0.5077626936792513,-0.023590231574323033,0
-0.6631923062981183,-0.04069539664192034,0
0.03581327466589811,-0.014748086268565636,0
1.1255516317967886,0.05141263546483585,1
-0.35298477754935226,-0.026888021543387555,0
0.29740831844070775,0.006350739848436768,0
-0.5861699275082133,-0.04983468487038059,0
0.1929026767801055,0.004293298980936153,0
-0.7580752419888025,-0.047373720010810735,0
-0.18580426261378102,-0.040954125966307924,0
-0.8301895315961673,-0.028339089334343124,0
0.012667866549894118,-0.009035616846603724,0
-0.14016514287074106,-0.03314839442068581,0
0.1320810653956393,-0.0006510637449857117,0
0.02970362008182314,-0.028403507877065175,0
-0.0027895595478155083,-0.006504649423789069,0
-0.20284001614571004,-0.038927792962560354,0
-0.5773822076647855,-0.041033149003632335,0
-0.5982975918576021,-0.01929170196110294,0
2.4773534395539345,0.03803947737445126,0
0.29676680470937994,0.016876327761030485,0
-0.3092905645155761,-0.040749170765080875,0
-0.5462738830742038,-0.036862249509694835,0
-0.2981811759301998,-0.051330140829151834,0
-0.3073456578063123,-0.030727156838254673,0
-0.2522671217308765,-0.028198965176678203,0
-0.42852047372379903,-0.03826611575203016,0
-0.2502305702028515,-0.0341407114836646,0
-0.1776580565016811,-0.022460250225897434,0
-0.9146147751904432,-0.04387708965292626,0
2.0088549432894265,0.05457994906171172,0
0.24510967520102603,0.013334544407772552,0
-0.6095902700805007,-0.040898272283159696,0
-0.2811556051559109,-0.0316214283148048,0
2.1152240295981715,0.03423217665451201,0
-0.38936777059751865,-0.03224512571104522,0
-0.28596186676204993,-0.017726802956100386,0
-0.16720036440527278,-0.026062479681254982,1
-0.3156853363135746,-0.01885979867039589,0
-0.14655991466873952,-0.02835400584832885,0
0.21381806097292214,0.014339488805103892,0
-0.44259304478245165,-0.040435754526185946,0
-0.10036074325549267,-0.02218888435364189,0
-0.3344725241596051,-0.026990327708125605,0
0.1468969777620211,-0.009832995848605064,0
1.6597696458706632,0.034313188782597245,0
-0.23495643374266412,-0.05090163910470064,0
-0.1163782210234092,-0.02348533065684005,0
0.8826419482916084,0.05726225560437597,0
0.16364761408002657,-0.004181008971273948,1
-0.7746425886692858,-0.0372905289413396,0
-0.06564772246030677,-0.03648472890161252,0
-0.604315601622916,-0.028450733034109256,0
0.044326060053042564,-0.0213263508361899,0
-0.07944535906267605,-0.018204974079792796,0
-0.5207253441551304,-0.037961533402155245,0
1.5660882755815138,0.05660249388852368,1
-1.0110760383153468,-0.020969503243096776,0
-0.49536009487357907,-0.029736828499437786,0
-0.2104312619664232,-0.02623249908506349,0
-0.2831005118651748,-0.02951419827003035,0
0.958920985773784,0.04120264710774662,1
-0.4242640810302268,-0.04802771711288379,0
-0.8149153951359798,-0.033412401040463446,0
-0.5178538065006151,-0.046414362645777904,0
-0.32419812170071904,-0.04979649367995283,0
